,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
271,2128100272,Group of Patients Identification Sequence,Measurement,DICOM,DICOM Attributes,,00100027,19930101,20991231,
272,2128100273,Subject Relative Position in Image,Measurement,DICOM,DICOM Attributes,,00100028,19930101,20991231,
273,2128100274,Patient's Birth Date,Measurement,DICOM,DICOM Attributes,,00100030,19930101,20991231,
274,2128100275,Patient's Birth Time,Measurement,DICOM,DICOM Attributes,,00100032,19930101,20991231,
275,2128100276,Patient's Birth Date in Alternative Calendar,Measurement,DICOM,DICOM Attributes,,00100033,19930101,20991231,
276,2128100277,Patient's Death Date in Alternative Calendar,Measurement,DICOM,DICOM Attributes,,00100034,19930101,20991231,
277,2128100278,Patient's Alternative Calendar,Measurement,DICOM,DICOM Attributes,,00100035,19930101,20991231,
278,2128100279,Patient's Sex,Measurement,DICOM,DICOM Attributes,,00100040,19930101,20991231,
279,2128100280,Patient's Insurance Plan Code Sequence,Measurement,DICOM,DICOM Attributes,,00100050,19930101,20991231,
280,2128100281,Patient's Primary Language Code Sequence,Measurement,DICOM,DICOM Attributes,,00100101,19930101,20991231,
281,2128100282,Patient's Primary Language Modifier Code Sequence,Measurement,DICOM,DICOM Attributes,,00100102,19930101,20991231,
282,2128100283,Quality Control Subject,Measurement,DICOM,DICOM Attributes,,00100200,19930101,20991231,
283,2128100284,Quality Control Subject Type Code Sequence,Measurement,DICOM,DICOM Attributes,,00100201,19930101,20991231,
284,2128100285,Strain Description,Measurement,DICOM,DICOM Attributes,,00100212,19930101,20991231,
285,2128100286,Strain Nomenclature,Measurement,DICOM,DICOM Attributes,,00100213,19930101,20991231,
286,2128100287,Strain Stock Number,Measurement,DICOM,DICOM Attributes,,00100214,19930101,20991231,
287,2128100288,Strain Source Registry Code Sequence,Measurement,DICOM,DICOM Attributes,,00100215,19930101,20991231,
288,2128100289,Strain Stock Sequence,Measurement,DICOM,DICOM Attributes,,00100216,19930101,20991231,
289,2128100290,Strain Source,Measurement,DICOM,DICOM Attributes,,00100217,19930101,20991231,
290,2128100291,Strain Additional Information,Measurement,DICOM,DICOM Attributes,,00100218,19930101,20991231,
291,2128100292,Strain Code Sequence,Measurement,DICOM,DICOM Attributes,,00100219,19930101,20991231,
292,2128100293,Genetic Modifications Sequence,Measurement,DICOM,DICOM Attributes,,00100221,19930101,20991231,
293,2128100294,Genetic Modifications Description,Measurement,DICOM,DICOM Attributes,,00100222,19930101,20991231,
294,2128100295,Genetic Modifications Nomenclature,Measurement,DICOM,DICOM Attributes,,00100223,19930101,20991231,
295,2128100296,Genetic Modifications Code Sequence,Measurement,DICOM,DICOM Attributes,,00100229,19930101,20991231,
296,2128100297,Other Patient IDs,Measurement,DICOM,DICOM Attributes,,00101000,19930101,20991231,
297,2128100298,Other Patient Names,Measurement,DICOM,DICOM Attributes,,00101001,19930101,20991231,
298,2128100299,Other Patient IDs Sequence,Measurement,DICOM,DICOM Attributes,,00101002,19930101,20991231,
299,2128100300,Patient's Birth Name,Measurement,DICOM,DICOM Attributes,,00101005,19930101,20991231,
300,2128100301,Patient's Age,Measurement,DICOM,DICOM Attributes,,00101010,19930101,20991231,
301,2128100302,Patient's Size,Measurement,DICOM,DICOM Attributes,,00101020,19930101,20991231,
302,2128100303,Patient's Size Code Sequence,Measurement,DICOM,DICOM Attributes,,00101021,19930101,20991231,
303,2128100304,Patient's Body Mass Index,Measurement,DICOM,DICOM Attributes,,00101022,19930101,20991231,
304,2128100305,Measured AP Dimension,Measurement,DICOM,DICOM Attributes,,00101023,19930101,20991231,
305,2128100306,Measured Lateral Dimension,Measurement,DICOM,DICOM Attributes,,00101024,19930101,20991231,
306,2128100307,Patient's Weight,Measurement,DICOM,DICOM Attributes,,00101030,19930101,20991231,
307,2128100308,Patient's Address,Measurement,DICOM,DICOM Attributes,,00101040,19930101,20991231,
308,2128100309,Insurance Plan Identification,Measurement,DICOM,DICOM Attributes,,00101050,19930101,20991231,
309,2128100310,Patient's Mother's Birth Name,Measurement,DICOM,DICOM Attributes,,00101060,19930101,20991231,
310,2128100311,Military Rank,Measurement,DICOM,DICOM Attributes,,00101080,19930101,20991231,
311,2128100312,Branch of Service,Measurement,DICOM,DICOM Attributes,,00101081,19930101,20991231,
312,2128100313,Medical Record Locator,Measurement,DICOM,DICOM Attributes,,00101090,19930101,20991231,
313,2128100314,Referenced Patient Photo Sequence,Measurement,DICOM,DICOM Attributes,,00101100,19930101,20991231,
314,2128100315,Medical Alerts,Measurement,DICOM,DICOM Attributes,,00102000,19930101,20991231,
315,2128100316,Allergies,Measurement,DICOM,DICOM Attributes,,00102110,19930101,20991231,
316,2128100317,Country of Residence,Measurement,DICOM,DICOM Attributes,,00102150,19930101,20991231,
317,2128100318,Region of Residence,Measurement,DICOM,DICOM Attributes,,00102152,19930101,20991231,
318,2128100319,Patient's Telephone Numbers,Measurement,DICOM,DICOM Attributes,,00102154,19930101,20991231,
319,2128100320,Patient's Telecom Information,Measurement,DICOM,DICOM Attributes,,00102155,19930101,20991231,
320,2128100321,Ethnic Group,Measurement,DICOM,DICOM Attributes,,00102160,19930101,20991231,
321,2128100322,Ethnic Group Code Sequence,Measurement,DICOM,DICOM Attributes,,00102161,19930101,20991231,
322,2128100323,Occupation,Measurement,DICOM,DICOM Attributes,,00102180,19930101,20991231,
323,2128100324,Smoking Status,Measurement,DICOM,DICOM Attributes,,001021A0,19930101,20991231,
324,2128100325,Additional Patient History,Measurement,DICOM,DICOM Attributes,,001021B0,19930101,20991231,
325,2128100326,Pregnancy Status,Measurement,DICOM,DICOM Attributes,,001021C0,19930101,20991231,
326,2128100327,Last Menstrual Date,Measurement,DICOM,DICOM Attributes,,001021D0,19930101,20991231,
327,2128100328,Patient's Religious Preference,Measurement,DICOM,DICOM Attributes,,001021F0,19930101,20991231,
328,2128100329,Patient Species Description,Measurement,DICOM,DICOM Attributes,,00102201,19930101,20991231,
329,2128100330,Patient Species Code Sequence,Measurement,DICOM,DICOM Attributes,,00102202,19930101,20991231,
330,2128100331,Patient's Sex Neutered,Measurement,DICOM,DICOM Attributes,,00102203,19930101,20991231,
331,2128100332,Anatomical Orientation Type,Measurement,DICOM,DICOM Attributes,,00102210,19930101,20991231,
332,2128100333,Patient Breed Description,Measurement,DICOM,DICOM Attributes,,00102292,19930101,20991231,
333,2128100334,Patient Breed Code Sequence,Measurement,DICOM,DICOM Attributes,,00102293,19930101,20991231,
334,2128100335,Breed Registration Sequence,Measurement,DICOM,DICOM Attributes,,00102294,19930101,20991231,
335,2128100336,Breed Registration Number,Measurement,DICOM,DICOM Attributes,,00102295,19930101,20991231,
336,2128100337,Breed Registry Code Sequence,Measurement,DICOM,DICOM Attributes,,00102296,19930101,20991231,
337,2128100338,Responsible Person,Measurement,DICOM,DICOM Attributes,,00102297,19930101,20991231,
338,2128100339,Responsible Person Role,Measurement,DICOM,DICOM Attributes,,00102298,19930101,20991231,
339,2128100340,Responsible Organization,Measurement,DICOM,DICOM Attributes,,00102299,19930101,20991231,
340,2128100341,Patient Comments,Measurement,DICOM,DICOM Attributes,,00104000,19930101,20991231,
341,2128100342,Examined Body Thickness,Measurement,DICOM,DICOM Attributes,,00109431,19930101,20991231,
342,2128100343,Clinical Trial Sponsor Name,Measurement,DICOM,DICOM Attributes,,00120010,19930101,20991231,
343,2128100344,Clinical Trial Protocol ID,Measurement,DICOM,DICOM Attributes,,00120020,19930101,20991231,
344,2128100345,Clinical Trial Protocol Name,Measurement,DICOM,DICOM Attributes,,00120021,19930101,20991231,
345,2128100346,Issuer of Clinical Trial Protocol ID,Measurement,DICOM,DICOM Attributes,,00120022,19930101,20991231,
346,2128100347,Other Clinical Trial Protocol IDs Sequence,Measurement,DICOM,DICOM Attributes,,00120023,19930101,20991231,
347,2128100348,Clinical Trial Site ID,Measurement,DICOM,DICOM Attributes,,00120030,19930101,20991231,
348,2128100349,Clinical Trial Site Name,Measurement,DICOM,DICOM Attributes,,00120031,19930101,20991231,
349,2128100350,Issuer of Clinical Trial Site ID,Measurement,DICOM,DICOM Attributes,,00120032,19930101,20991231,
350,2128100351,Clinical Trial Subject ID,Measurement,DICOM,DICOM Attributes,,00120040,19930101,20991231,
351,2128100352,Issuer of Clinical Trial Subject ID,Measurement,DICOM,DICOM Attributes,,00120041,19930101,20991231,
352,2128100353,Clinical Trial Subject Reading ID,Measurement,DICOM,DICOM Attributes,,00120042,19930101,20991231,
353,2128100354,Issuer of Clinical Trial Subject Reading ID,Measurement,DICOM,DICOM Attributes,,00120043,19930101,20991231,
354,2128100355,Clinical Trial Time Point ID,Measurement,DICOM,DICOM Attributes,,00120050,19930101,20991231,
355,2128100356,Clinical Trial Time Point Description,Measurement,DICOM,DICOM Attributes,,00120051,19930101,20991231,
356,2128100357,Longitudinal Temporal Offset from Event,Measurement,DICOM,DICOM Attributes,,00120052,19930101,20991231,
357,2128100358,Longitudinal Temporal Event Type,Measurement,DICOM,DICOM Attributes,,00120053,19930101,20991231,
358,2128100359,Clinical Trial Time Point Type Code Sequence,Measurement,DICOM,DICOM Attributes,,00120054,19930101,20991231,
359,2128100360,Issuer of Clinical Trial Time Point ID,Measurement,DICOM,DICOM Attributes,,00120055,19930101,20991231,
360,2128100361,Clinical Trial Coordinating Center Name,Measurement,DICOM,DICOM Attributes,,00120060,19930101,20991231,
361,2128100362,Patient Identity Removed,Measurement,DICOM,DICOM Attributes,,00120062,19930101,20991231,
362,2128100363,De-identification Method,Measurement,DICOM,DICOM Attributes,,00120063,19930101,20991231,
363,2128100364,De-identification Method Code Sequence,Measurement,DICOM,DICOM Attributes,,00120064,19930101,20991231,
364,2128100365,Clinical Trial Series ID,Measurement,DICOM,DICOM Attributes,,00120071,19930101,20991231,
365,2128100366,Clinical Trial Series Description,Measurement,DICOM,DICOM Attributes,,00120072,19930101,20991231,
366,2128100367,Issuer of Clinical Trial Series ID,Measurement,DICOM,DICOM Attributes,,00120073,19930101,20991231,
367,2128100368,Clinical Trial Protocol Ethics Committee Name,Measurement,DICOM,DICOM Attributes,,00120081,19930101,20991231,
368,2128100369,Clinical Trial Protocol Ethics Committee Approval Number,Measurement,DICOM,DICOM Attributes,,00120082,19930101,20991231,
369,2128100370,Consent for Clinical Trial Use Sequence,Measurement,DICOM,DICOM Attributes,,00120083,19930101,20991231,
370,2128100371,Distribution Type,Measurement,DICOM,DICOM Attributes,,00120084,19930101,20991231,
371,2128100372,Consent for Distribution Flag,Measurement,DICOM,DICOM Attributes,,00120085,19930101,20991231,
372,2128100373,Ethics Committee Approval Effectiveness Start Date,Measurement,DICOM,DICOM Attributes,,00120086,19930101,20991231,
373,2128100374,Ethics Committee Approval Effectiveness End Date,Measurement,DICOM,DICOM Attributes,,00120087,19930101,20991231,
374,2128100375,CAD File Format,Measurement,DICOM,DICOM Attributes,,00140023,19930101,20991231,
375,2128100376,Component Reference System,Measurement,DICOM,DICOM Attributes,,00140024,19930101,20991231,
376,2128100377,Component Manufacturing Procedure,Measurement,DICOM,DICOM Attributes,,00140025,19930101,20991231,
377,2128100378,Component Manufacturer,Measurement,DICOM,DICOM Attributes,,00140028,19930101,20991231,
378,2128100379,Material Thickness,Measurement,DICOM,DICOM Attributes,,00140030,19930101,20991231,
379,2128100380,Material Pipe Diameter,Measurement,DICOM,DICOM Attributes,,00140032,19930101,20991231,
380,2128100381,Material Isolation Diameter,Measurement,DICOM,DICOM Attributes,,00140034,19930101,20991231,
381,2128100382,Material Grade,Measurement,DICOM,DICOM Attributes,,00140042,19930101,20991231,
382,2128100383,Material Properties Description,Measurement,DICOM,DICOM Attributes,,00140044,19930101,20991231,
383,2128100384,Material Properties File Format (Retired),Measurement,DICOM,DICOM Attributes,,00140045,19930101,20991231,
384,2128100385,Material Notes,Measurement,DICOM,DICOM Attributes,,00140046,19930101,20991231,
385,2128100386,Component Shape,Measurement,DICOM,DICOM Attributes,,00140050,19930101,20991231,
386,2128100387,Curvature Type,Measurement,DICOM,DICOM Attributes,,00140052,19930101,20991231,
387,2128100388,Outer Diameter,Measurement,DICOM,DICOM Attributes,,00140054,19930101,20991231,
388,2128100389,Inner Diameter,Measurement,DICOM,DICOM Attributes,,00140056,19930101,20991231,
389,2128100390,Component Welder IDs,Measurement,DICOM,DICOM Attributes,,00140100,19930101,20991231,
390,2128100391,Secondary Approval Status,Measurement,DICOM,DICOM Attributes,,00140101,19930101,20991231,
391,2128100392,Secondary Review Date,Measurement,DICOM,DICOM Attributes,,00140102,19930101,20991231,
392,2128100393,Secondary Review Time,Measurement,DICOM,DICOM Attributes,,00140103,19930101,20991231,
393,2128100394,Secondary Reviewer Name,Measurement,DICOM,DICOM Attributes,,00140104,19930101,20991231,
394,2128100395,Repair ID,Measurement,DICOM,DICOM Attributes,,00140105,19930101,20991231,
395,2128100396,Multiple Component Approval Sequence,Measurement,DICOM,DICOM Attributes,,00140106,19930101,20991231,
396,2128100397,Other Approval Status,Measurement,DICOM,DICOM Attributes,,00140107,19930101,20991231,
397,2128100398,Other Secondary Approval Status,Measurement,DICOM,DICOM Attributes,,00140108,19930101,20991231,
398,2128100399,Data Element Label Sequence,Measurement,DICOM,DICOM Attributes,,00140200,19930101,20991231,
399,2128100400,Data Element Label Item Sequence,Measurement,DICOM,DICOM Attributes,,00140201,19930101,20991231,
400,2128100401,Data Element,Measurement,DICOM,DICOM Attributes,,00140202,19930101,20991231,
401,2128100402,Data Element Name,Measurement,DICOM,DICOM Attributes,,00140203,19930101,20991231,
402,2128100403,Data Element Description,Measurement,DICOM,DICOM Attributes,,00140204,19930101,20991231,
403,2128100404,Data Element Conditionality,Measurement,DICOM,DICOM Attributes,,00140205,19930101,20991231,
404,2128100405,Data Element Minimum Characters,Measurement,DICOM,DICOM Attributes,,00140206,19930101,20991231,
405,2128100406,Data Element Maximum Characters,Measurement,DICOM,DICOM Attributes,,00140207,19930101,20991231,
406,2128100407,Actual Environmental Conditions,Measurement,DICOM,DICOM Attributes,,00141010,19930101,20991231,
407,2128100408,Expiry Date,Measurement,DICOM,DICOM Attributes,,00141020,19930101,20991231,
408,2128100409,Environmental Conditions,Measurement,DICOM,DICOM Attributes,,00141040,19930101,20991231,
409,2128100410,Evaluator Sequence,Measurement,DICOM,DICOM Attributes,,00142002,19930101,20991231,
410,2128100411,Evaluator Number,Measurement,DICOM,DICOM Attributes,,00142004,19930101,20991231,
411,2128100412,Evaluator Name,Measurement,DICOM,DICOM Attributes,,00142006,19930101,20991231,
412,2128100413,Evaluation Attempt,Measurement,DICOM,DICOM Attributes,,00142008,19930101,20991231,
413,2128100414,Indication Sequence,Measurement,DICOM,DICOM Attributes,,00142012,19930101,20991231,
414,2128100415,Indication Number,Measurement,DICOM,DICOM Attributes,,00142014,19930101,20991231,
415,2128100416,Indication Label,Measurement,DICOM,DICOM Attributes,,00142016,19930101,20991231,
416,2128100417,Indication Description,Measurement,DICOM,DICOM Attributes,,00142018,19930101,20991231,
417,2128100418,Indication Type,Measurement,DICOM,DICOM Attributes,,0014201A,19930101,20991231,
418,2128100419,Indication Disposition,Measurement,DICOM,DICOM Attributes,,0014201C,19930101,20991231,
419,2128100420,Indication ROI Sequence,Measurement,DICOM,DICOM Attributes,,0014201E,19930101,20991231,
420,2128100421,Indication Physical Property Sequence,Measurement,DICOM,DICOM Attributes,,00142030,19930101,20991231,
421,2128100422,Property Label,Measurement,DICOM,DICOM Attributes,,00142032,19930101,20991231,
422,2128100423,Coordinate System Number of Axes,Measurement,DICOM,DICOM Attributes,,00142202,19930101,20991231,
423,2128100424,Coordinate System Axes Sequence,Measurement,DICOM,DICOM Attributes,,00142204,19930101,20991231,
424,2128100425,Coordinate System Axis Description,Measurement,DICOM,DICOM Attributes,,00142206,19930101,20991231,
425,2128100426,Coordinate System Data Set Mapping,Measurement,DICOM,DICOM Attributes,,00142208,19930101,20991231,
426,2128100427,Coordinate System Axis Number,Measurement,DICOM,DICOM Attributes,,0014220A,19930101,20991231,
